TRADEDATE,fac_TOPEN,fac_THIGH,fac_TLOW,fac_TCLOSE,TVOLUME
2009-11-13 00:00:00.000,2165.9146,2187.4445,2135.7726,2187.4445,22648046
2005-08-15 00:00:00.000,371.9827,379.7823,370.1828,377.9824,9768177
2006-09-08 00:00:00.000,431.9799,435.5797,428.9800,433.7798,7639625
2004-12-15 00:00:00.000,411.5808,419.3805,410.9809,417.5806,2405056
2009-12-10 00:00:00.000,2135.7726,2170.2205,2118.5486,2143.5234,19128298
2006-04-28 00:00:00.000,461.3785,485.3774,435.5797,472.7780,68498093
2006-07-12 00:00:00.000,462.5785,462.5785,462.5785,462.5785,0
2009-12-09 00:00:00.000,2127.1606,2137.4950,2101.3247,2122.8546,20284418
2005-03-30 00:00:00.000,317.9852,317.9852,302.9859,305.9858,4233671
2005-10-28 00:00:00.000,349.1838,352.1836,330.5846,334.7844,10212402
2006-05-08 00:00:00.000,472.7780,482.9775,461.9785,471.5781,41177149
2009-12-01 00:00:00.000,2079.7947,2084.1007,2006.5928,2083.2395,53385346
2006-07-13 00:00:00.000,462.5785,462.5785,462.5785,462.5785,0
2004-12-23 00:00:00.000,416.9806,421.7804,412.7808,412.7808,1738410
2005-08-19 00:00:00.000,361.1832,368.3829,353.9835,358.1833,7819777
2009-12-11 00:00:00.000,2143.5234,2174.5265,2128.0218,2152.1354,17443680
2006-02-07 00:00:00.000,383.9821,383.9821,371.9827,377.9824,12094492
2009-11-30 00:00:00.000,2034.1512,2095.2963,2026.4004,2089.2679,28186240
2009-10-22 00:00:00.000,1937.6969,1955.7821,1912.7222,1914.4446,22351324
2006-07-14 00:00:00.000,462.5785,462.5785,462.5785,462.5785,0
2006-09-15 00:00:00.000,449.9791,458.9786,446.9792,457.7787,19595090
2005-03-31 00:00:00.000,305.3858,313.7854,303.5859,312.5855,3408518
2005-10-31 00:00:00.000,334.7844,346.7839,334.7844,342.5841,9095033
2009-12-24 00:00:00.000,1950.6149,2007.4540,1934.2521,2004.8704,29402860
2005-06-07 00:00:00.000,358.7833,365.9830,353.9835,356.3834,6965848
2006-07-05 00:00:00.000,482.3776,493.7770,479.9777,482.9775,26759764
2009-08-21 00:00:00.000,1861.9114,1937.6969,1855.8830,1900.6654,47364078
2006-07-31 00:00:00.000,413.9807,415.1807,401.3813,403.1812,11464067
2005-06-16 00:00:00.000,373.1826,385.1821,373.1826,382.1822,6695361
2004-09-08 00:00:00.000,486.5774,487.7773,480.5776,485.3774,1576484
2005-04-15 00:00:00.000,389.9819,406.1811,382.7822,397.7815,18402621
2006-09-27 00:00:00.000,454.1789,484.7774,452.3789,480.5776,25306138
2009-11-27 00:00:00.000,2019.5108,2058.2647,1988.5076,2009.1764,38794847
2009-09-22 00:00:00.000,1731.0092,1759.4288,1693.1165,1698.2837,35398341
2006-05-10 00:00:00.000,499.7767,519.5758,483.5775,497.3769,41747767
2009-10-13 00:00:00.000,1795.5991,1825.7411,1786.9872,1818.8515,12696189
2004-12-28 00:00:00.000,404.3812,404.3812,398.9814,401.3813,1850912
2005-08-23 00:00:00.000,362.3831,362.9831,352.1836,359.3833,6612721
2006-02-09 00:00:00.000,376.7825,377.3824,370.7827,371.3827,7277997
2006-07-19 00:00:00.000,440.9795,449.9791,422.9803,428.9800,12388312
2005-01-10 00:00:00.000,390.5818,395.3816,382.1822,395.3816,2632055
2006-01-24 00:00:00.000,369.5828,376.1825,368.3829,375.5825,8373949
2006-01-23 00:00:00.000,373.7826,374.9826,368.3829,370.7827,7077331
2006-02-10 00:00:00.000,371.9827,374.3826,368.9828,372.5827,5948896
2009-08-27 00:00:00.000,1748.2332,1797.3215,1730.1480,1734.4540,29075156
2005-11-02 00:00:00.000,341.3841,347.3838,339.5842,345.5839,4438692
2005-10-24 00:00:00.000,394.1817,394.7816,373.7826,374.9826,37866940
2006-01-20 00:00:00.000,379.1824,379.7823,370.7827,373.7826,6229093
2009-08-25 00:00:00.000,1885.1638,1885.1638,1699.1449,1751.6780,55033673
2006-05-12 00:00:00.000,499.7767,521.9757,497.3769,512.3762,37563908
2006-07-21 00:00:00.000,430.7800,440.9795,430.7800,431.9799,6403408
2004-08-16 00:00:00.000,482.3776,491.9771,478.1777,483.5775,1827408
2006-02-14 00:00:00.000,371.3827,377.3824,369.5828,373.7826,5417638
2006-11-24 00:00:00.000,757.1648,778.1638,736.1657,760.7646,41744785
2004-06-30 00:00:00.000,515.9760,515.9760,515.9760,515.9760,0
2005-11-04 00:00:00.000,338.9842,342.5841,335.9844,341.9841,3127217
2007-01-29 00:00:00.000,1133.9472,1150.7464,1133.9472,1150.7464,27014435
2004-07-16 00:00:00.000,503.9765,517.1759,503.3766,515.3760,5250215
2009-08-17 00:00:00.000,1919.6117,1989.3688,1824.0187,1826.6023,44587449
2009-07-28 00:00:00.000,1996.2584,2056.5423,1963.5329,1989.3688,60328018
2004-07-08 00:00:00.000,512.9761,514.7760,509.9763,510.5762,1828827
2009-06-17 00:00:00.000,1929.9461,1937.6969,1868.8010,1911.8610,65222443
2009-06-24 00:00:00.000,1884.3026,1885.1638,1816.2679,1844.6875,65715743
2007-02-05 00:00:00.000,1037.9517,1057.7508,999.5535,1001.3534,39927406
2009-06-16 00:00:00.000,1851.5771,1966.9777,1842.9651,1945.4477,149976941
2006-09-22 00:00:00.000,463.1784,467.9782,443.9793,449.3791,16415420
2004-08-31 00:00:00.000,489.5772,491.9771,485.3774,489.5772,3017262
2006-05-15 00:00:00.000,510.5762,521.9757,499.7767,517.7759,35106447
2006-07-26 00:00:00.000,433.7798,434.9798,427.1801,429.5800,8159783
2005-11-08 00:00:00.000,343.1840,346.7839,338.9842,345.5839,3279311
2004-12-16 00:00:00.000,416.9806,430.1800,412.1808,419.3805,3622574
2008-04-24 00:00:00.000,1812.1839,1814.8246,1756.0689,1814.8246,49454643
2009-03-23 00:00:00.000,1301.2711,1346.9147,1301.2711,1343.4699,71122744
2004-12-17 00:00:00.000,415.1807,422.3803,413.3808,414.5807,2059533
2006-04-25 00:00:00.000,389.9819,389.9819,377.9824,383.3822,17060363
2004-09-01 00:00:00.000,489.5772,489.5772,479.9777,481.1776,1363167
2004-08-25 00:00:00.000,488.9772,490.1772,483.5775,484.7774,1001120
2009-04-29 00:00:00.000,1344.3311,1458.0093,1342.6087,1421.8389,58709206
2009-04-24 00:00:00.000,1328.8295,1374.4730,1315.0503,1320.2175,34010264
2009-03-17 00:00:00.000,1304.7159,1382.2238,1295.2427,1368.4446,66010095
2005-06-23 00:00:00.000,387.5820,391.1818,370.7827,373.7826,11494922
2005-04-12 00:00:00.000,412.7808,414.5807,397.1815,398.3815,29134874
2004-07-01 00:00:00.000,511.1762,527.9754,506.9764,525.5755,3650686
2005-01-06 00:00:00.000,389.9819,395.3816,386.9820,391.1818,2666413
2007-01-31 00:00:00.000,1258.7414,1258.7414,1147.7466,1147.7466,73196002
2006-02-17 00:00:00.000,370.1828,376.7825,367.7829,374.3826,8606834
2004-06-23 00:00:00.000,548.9745,550.7744,539.9749,542.9747,1731162
2009-03-31 00:00:00.000,1352.0818,1385.6686,1338.3027,1372.7506,32344849
2006-04-24 00:00:00.000,407.9810,411.5808,389.9819,390.5818,23766713
2004-08-10 00:00:00.000,487.7773,490.1772,481.1776,488.3773,1917343
2006-09-26 00:00:00.000,454.1789,456.5788,449.9791,454.1789,6416015
2004-07-19 00:00:00.000,514.7760,519.5758,509.3763,515.3760,2475375
2004-07-23 00:00:00.000,493.1770,493.1770,479.9777,488.3773,5908841
2005-04-13 00:00:00.000,401.9813,427.7801,400.7813,412.7808,41049501
2005-06-08 00:00:00.000,355.7834,391.7818,355.7834,389.3819,22011618
2004-08-20 00:00:00.000,484.7774,490.7772,482.3776,489.5772,2091954
2006-09-11 00:00:00.000,428.3801,446.9792,428.3801,445.1793,20246635
2005-10-26 00:00:00.000,365.9830,368.9828,350.9837,355.1835,13473362
2004-08-03 00:00:00.000,483.5775,484.7774,480.5776,481.7776,1709906
2006-01-04 00:00:00.000,367.7829,379.7823,367.1829,376.7825,15445068
2009-05-06 00:00:00.000,1439.0629,1494.1796,1431.3121,1485.5676,47128948
2004-07-20 00:00:00.000,515.3760,515.3760,506.9764,507.5764,2302144
2005-03-22 00:00:00.000,359.3833,359.9832,330.5846,332.3845,5236209
2009-03-12 00:00:00.000,1262.5172,1307.2995,1241.8484,1302.1323,34793355
2004-09-06 00:00:00.000,479.3777,479.3777,474.5779,478.1777,874812
2006-07-06 00:00:00.000,482.9775,482.9775,472.7780,476.9778,21130295
2005-03-09 00:00:00.000,381.5822,382.7822,374.3826,377.3824,4356118
2004-07-27 00:00:00.000,486.5774,489.5772,479.9777,482.3776,2208980
2005-03-23 00:00:00.000,332.3845,334.7844,320.3851,321.5850,5965876
2007-03-19 00:00:00.000,1066.1504,1136.9471,1055.9509,1136.9471,27595802
2009-01-06 00:00:00.000,843.9747,898.2302,837.9463,887.0346,63533035
2007-04-12 00:00:00.000,1283.9403,1340.9376,1277.9405,1340.9376,46382562
2005-06-03 00:00:00.000,346.7839,359.9832,342.5841,349.7837,6644720
2005-10-20 00:00:00.000,345.5839,345.5839,345.5839,345.5839,0
2004-09-07 00:00:00.000,478.7777,488.9772,478.7777,486.5774,1065204
2004-12-13 00:00:00.000,416.3806,416.3806,416.3806,416.3806,0
2004-12-14 00:00:00.000,415.7807,418.1805,411.5808,412.1808,2262816
2004-08-12 00:00:00.000,484.1775,484.1775,473.9779,478.1777,3174146
2009-02-06 00:00:00.000,1104.0566,1157.4510,1104.0566,1135.9210,32469802
2005-10-21 00:00:00.000,376.7825,380.3823,362.3831,380.3823,17706285
2006-01-19 00:00:00.000,373.7826,377.9824,370.7827,376.7825,7959103
2004-08-05 00:00:00.000,488.9772,495.5769,484.7774,485.3774,1788359
2006-04-21 00:00:00.000,407.3810,413.3808,402.5813,410.3809,17479371
2004-08-13 00:00:00.000,478.7777,489.5772,477.5778,481.7776,2190821
2004-08-06 00:00:00.000,485.3774,488.9772,484.7774,485.9774,1394539
2006-11-28 00:00:00.000,751.1650,759.5647,736.7657,739.1656,20473058
2004-05-18 00:00:00.000,544.7746,554.9742,541.7748,554.9742,2234901
2007-04-18 00:00:00.000,1372.7361,1403.9347,1351.7371,1379.3358,20469190
2005-06-28 00:00:00.000,383.9821,383.9821,373.1826,374.9826,7199013
2007-04-05 00:00:00.000,1193.3445,1204.1440,1173.5454,1197.5443,29075555
2008-04-25 00:00:00.000,1822.0865,1910.5502,1783.7963,1845.1927,39189251
2004-09-10 00:00:00.000,472.7780,485.3774,471.5781,484.1775,2221713
2004-12-24 00:00:00.000,413.3808,415.7807,407.9810,409.1810,1769134
2009-09-10 00:00:00.000,1793.8767,1807.6559,1769.7632,1782.6812,23354756
2007-04-17 00:00:00.000,1412.9342,1423.7337,1352.3371,1376.9359,35539117
2004-07-22 00:00:00.000,503.9765,506.9764,491.9771,493.7770,3757114
2005-06-20 00:00:00.000,381.5822,389.9819,364.1831,383.3822,15249883
2006-07-24 00:00:00.000,430.1800,436.7797,422.9803,435.5797,4184724
2005-04-08 00:00:00.000,377.3824,407.3810,370.7827,407.3810,49716401
2006-09-21 00:00:00.000,460.7786,469.7781,460.7786,462.5785,11019187
2005-04-11 00:00:00.000,407.9810,443.3794,397.1815,416.3806,55705101
2007-08-23 00:00:00.000,2535.0769,2561.4840,2488.8646,2534.4167,26457769
2006-07-27 00:00:00.000,428.9800,433.7798,420.5804,423.5803,14241063
2007-06-21 00:00:00.000,2141.6119,2265.0648,2063.0509,2265.0648,68168182
2004-09-02 00:00:00.000,480.5776,484.7774,475.7779,480.5776,1969788
2004-07-12 00:00:00.000,506.9764,509.3763,496.7769,497.9768,3556331
2004-08-19 00:00:00.000,485.9774,488.9772,481.1776,485.3774,2211079
2008-12-18 00:00:00.000,862.9290,917.1850,850.8721,912.8789,62334395
2009-02-20 00:00:00.000,1145.3942,1178.1197,1128.1702,1173.8137,40842994
2009-04-14 00:00:00.000,1431.3121,1443.3689,1419.2553,1434.7569,26497675
2008-12-15 00:00:00.000,905.1281,912.0177,843.9824,880.1531,55898860
2006-07-04 00:00:00.000,486.5774,489.5772,470.9781,482.3776,22946586
2004-07-29 00:00:00.000,485.9774,492.5771,485.9774,491.9771,1958987
2007-06-22 00:00:00.000,2350.2276,2363.4311,2231.3958,2337.0240,78994405
2004-06-03 00:00:00.000,593.9724,593.9724,578.9731,582.5729,6878122
2004-04-15 00:00:00.000,578.3731,610.7716,577.7731,587.3727,14663949
2004-05-14 00:00:00.000,557.9740,559.7740,545.9746,547.1745,2936895
2007-02-07 00:00:00.000,1103.9486,1103.9486,1103.9486,1103.9486,5916647
2005-04-19 00:00:00.000,385.7820,407.3810,384.5821,404.9812,19204568
2005-08-24 00:00:00.000,358.1833,364.7830,358.1833,361.7832,4965580
2005-06-21 00:00:00.000,385.1821,391.7818,378.5824,383.3822,9489547
2009-04-09 00:00:00.000,1383.0850,1412.3658,1380.5014,1408.0598,30797570
2004-05-24 00:00:00.000,550.7744,557.9740,546.5746,547.1745,2138472
2005-01-11 00:00:00.000,395.3816,395.3816,395.3816,395.3816,0
2007-11-14 00:00:00.000,2713.3245,2726.5280,2598.4538,2706.0626,19607313
2004-05-20 00:00:00.000,553.1743,559.1740,545.3746,547.7745,2027089
2007-12-25 00:00:00.000,2518.5725,2547.6203,2495.4663,2511.9707,18519447
2006-08-02 00:00:00.000,401.9813,410.9809,398.9814,409.1810,6441897
2005-04-18 00:00:00.000,394.7816,394.7816,380.9823,385.7820,10199392
2006-05-19 00:00:00.000,485.9774,503.9765,481.7776,498.5768,25250546
2007-09-10 00:00:00.000,2412.9443,2501.4079,2387.8576,2478.9619,16844567
2007-05-15 00:00:00.000,1670.9222,1670.9222,1670.9222,1670.9222,0
2007-02-06 00:00:00.000,1001.3534,1051.1511,999.5535,1051.1511,28237726
2006-02-22 00:00:00.000,406.1811,410.9809,399.5814,407.3810,36617400
2004-06-14 00:00:00.000,539.9749,542.9747,527.9754,533.3752,3666796
2007-06-25 00:00:00.000,2377.2948,2414.9248,2267.7055,2323.8205,66012025
2006-09-29 00:00:00.000,477.5778,495.5769,475.7779,489.5772,26377105
2007-12-07 00:00:00.000,2591.1919,2645.3264,2591.1919,2627.5016,13334078
2006-04-26 00:00:00.000,386.3820,421.7804,385.7820,421.7804,22845526
2004-06-04 00:00:00.000,581.9729,585.5728,575.9732,577.7731,4538796
2004-06-18 00:00:00.000,539.9749,548.9745,536.9750,545.9746,2700508
2005-11-15 00:00:00.000,336.5843,340.1842,334.7844,336.5843,2786674
2005-01-12 00:00:00.000,395.9816,396.5815,388.1819,391.7818,1638669
2007-10-09 00:00:00.000,2713.3245,2789.2448,2680.3157,2696.8201,14521710
2004-09-30 00:00:00.000,487.7773,491.9771,486.5774,489.5772,3435900
2007-05-10 00:00:00.000,1608.5251,1660.7227,1589.9260,1607.9252,27752980
2006-02-23 00:00:00.000,407.9810,423.5803,406.7811,420.5804,46486043
2005-08-16 00:00:00.000,377.9824,379.7823,367.1829,368.9828,11089302
2005-04-14 00:00:00.000,410.9809,412.1808,391.1818,395.9816,20330132
2006-05-22 00:00:00.000,495.5769,498.5768,487.1773,492.5771,25645520
2004-06-10 00:00:00.000,545.9746,549.5744,541.7748,544.7746,3171248
2005-06-10 00:00:00.000,386.9820,415.7807,383.9821,394.7816,25708353
2006-09-12 00:00:00.000,445.1793,451.7790,441.5795,445.7793,13260586
2005-10-27 00:00:00.000,355.1835,357.5834,346.7839,349.7837,10013586
2005-09-05 00:00:00.000,376.1825,379.1824,371.9827,378.5824,7798013
2004-05-17 00:00:00.000,547.1745,552.5743,540.5748,542.3748,2864953
2006-11-29 00:00:00.000,708.5670,749.9651,708.5670,742.1655,29523964
2004-04-26 00:00:00.000,562.7738,567.5736,557.9740,561.5739,2761123
2006-12-06 00:00:00.000,779.9637,809.9623,749.9651,785.3635,41050172
2004-05-25 00:00:00.000,547.1745,550.7744,539.9749,541.1748,2758384
2008-02-13 00:00:00.000,2409.6434,2440.6717,2377.2948,2401.7213,4539728
2008-05-06 00:00:00.000,1921.1130,1937.6174,1882.1626,1895.3661,19056215
2004-04-14 00:00:00.000,593.9724,593.9724,570.5734,577.1731,16561009
2004-04-23 00:00:00.000,577.1731,578.9731,562.1738,562.7738,3782786
2007-10-08 00:00:00.000,2739.7316,2813.6713,2682.2962,2748.9740,27622941
2007-12-27 00:00:00.000,2495.4663,2586.5707,2442.6522,2574.6875,36721582
2007-12-21 00:00:00.000,2403.0417,2462.4575,2393.7992,2426.1478,29041825
2004-04-22 00:00:00.000,571.1734,577.1731,568.7735,575.9732,3617293
2008-03-04 00:00:00.000,2182.5428,2182.5428,1960.7236,1964.0244,93051716
2008-03-13 00:00:00.000,1683.4495,1746.1663,1670.2460,1720.4194,25454355
2006-08-03 00:00:00.000,411.5808,413.9807,404.9812,410.3809,4745556
2004-04-12 00:00:00.000,611.9715,617.9712,608.3717,616.7713,7828709
2004-05-21 00:00:00.000,545.3746,551.9743,545.3746,550.7744,1379114
2004-03-25 00:00:00.000,653.3696,663.5691,645.5700,652.7696,9472232
2007-08-27 00:00:00.000,2612.9777,2697.4803,2535.7371,2587.8910,27509618
2004-04-21 00:00:00.000,565.7737,578.9731,565.7737,571.1734,6101887
2004-04-06 00:00:00.000,635.9704,640.1702,626.3709,638.9703,11322094
2004-03-23 00:00:00.000,678.5684,679.7684,658.1694,664.7691,17369175
2004-04-20 00:00:00.000,557.9740,569.3735,552.5743,562.7738,6236145
2004-03-22 00:00:00.000,671.9687,682.1683,668.9689,678.5684,15192734
2007-10-31 00:00:00.000,3035.4905,3221.6602,2990.5985,3172.1470,30969678
2005-09-01 00:00:00.000,374.3826,380.3823,370.7827,377.3824,15285947
2006-10-09 00:00:00.000,499.1768,524.3756,497.9768,521.3757,35407242
2004-03-24 00:00:00.000,662.9691,662.9691,646.7699,653.3696,16101349
2004-03-29 00:00:00.000,647.9698,651.5697,628.7707,632.3706,19253541
2004-04-01 00:00:00.000,639.5702,644.9700,631.7706,641.3702,8896248
2008-04-07 00:00:00.000,1912.5307,2003.6350,1886.7838,1980.5288,25576906
2005-03-29 00:00:00.000,317.9852,322.1850,316.7853,317.9852,1924809
2007-02-02 00:00:00.000,1090.7492,1119.5479,1052.3510,1052.3510,39611049
2006-04-27 00:00:00.000,437.3796,452.3789,427.7801,440.9795,85852460
2005-06-13 00:00:00.000,394.7816,401.9813,382.7822,389.9819,13763523
2007-01-12 00:00:00.000,906.5578,931.1567,893.9584,931.1567,90902123
2007-09-28 00:00:00.000,2581.2893,2660.5104,2581.2893,2639.3848,35294443
2004-03-26 00:00:00.000,652.7696,656.9694,644.9700,650.9697,8743083
2007-04-10 00:00:00.000,1183.1449,1217.9433,1177.7452,1217.3434,34751591
2007-04-09 00:00:00.000,1174.1454,1198.7442,1163.9458,1183.1449,22376321
2007-10-29 00:00:00.000,2966.1720,3141.1187,2943.7260,2987.2977,34200252
2005-04-20 00:00:00.000,395.9816,404.3812,386.9820,397.7815,13212542
2008-02-14 00:00:00.000,2432.7496,2465.7584,2430.1089,2441.9921,4347812
2005-08-17 00:00:00.000,368.9828,371.9827,358.7833,371.3827,10451901
2006-09-13 00:00:00.000,445.1793,454.7788,440.9795,443.9793,17360571
2007-01-08 00:00:00.000,782.9636,812.3622,781.1636,802.1627,31761560
2008-02-28 00:00:00.000,2178.5817,2198.3870,2145.5729,2165.3782,9632576
2007-10-10 00:00:00.000,2696.8201,2811.0306,2632.7830,2640.7051,21037971
2007-04-04 00:00:00.000,1163.9458,1211.9436,1163.9458,1193.3445,40243715
2005-06-29 00:00:00.000,376.7825,379.1824,373.1826,373.1826,3168320
2006-02-21 00:00:00.000,377.3824,410.3809,375.5825,407.3810,44875616
2006-05-23 00:00:00.000,488.9772,489.5772,470.3781,470.9781,23388148
2009-12-30 00:00:00.000,2031.5676,2112.5202,2016.9272,2100.4635,36333042
2006-11-27 00:00:00.000,753.5649,772.7640,733.1659,754.7649,34337581
2007-08-28 00:00:00.000,2542.9990,2561.4840,2475.6611,2508.0097,31333584
2009-12-29 00:00:00.000,2015.2048,2050.5139,1980.7568,2031.5676,24343903
2007-04-02 00:00:00.000,1138.7470,1175.9453,1136.9471,1156.7462,31360278
2009-12-17 00:00:00.000,2144.3846,2170.2205,2101.3247,2110.7978,18139668
2007-08-29 00:00:00.000,2474.3407,2487.5442,2416.2452,2432.0894,26720876
2007-12-10 00:00:00.000,2560.1636,2597.1335,2542.3389,2582.6096,30603151
2007-06-26 00:00:00.000,2323.8205,2323.8205,2323.8205,2323.8205,0
2008-01-03 00:00:00.000,2508.6699,2513.9513,2410.3036,2465.7584,27564831
2005-06-14 00:00:00.000,389.9819,401.9813,382.7822,383.3822,10363322
2009-12-23 00:00:00.000,1960.0881,1985.9240,1918.7505,1942.0029,21340199
2007-04-13 00:00:00.000,1361.9366,1408.1345,1361.9366,1408.1345,36148752
2009-11-20 00:00:00.000,2217.5865,2235.6716,2194.3341,2205.5297,26628396
2009-10-16 00:00:00.000,1846.4099,1866.2174,1795.5991,1835.2143,19551606
2005-11-16 00:00:00.000,335.3844,339.5842,334.1844,339.5842,2354378
2009-12-15 00:00:00.000,2174.5265,2213.2805,2153.8578,2159.8862,24853355
2006-02-24 00:00:00.000,420.5804,422.3803,413.9807,421.7804,26548048
2009-12-02 00:00:00.000,2090.1291,2130.6054,2089.2679,2099.6023,34110019
2004-12-22 00:00:00.000,411.5808,418.7805,409.7809,418.1805,3833753
2006-09-14 00:00:00.000,443.9793,461.3785,443.3794,449.9791,19215542
2005-08-18 00:00:00.000,371.3827,377.3824,359.9832,361.1832,13462937
2009-12-22 00:00:00.000,2035.0124,2039.3184,1950.6149,1956.6433,14731918
2009-12-14 00:00:00.000,2132.3278,2221.8925,2066.0155,2196.0565,40029297
2006-08-04 00:00:00.000,410.9809,412.7808,400.1814,400.1814,4071541
2006-05-24 00:00:00.000,471.5781,496.1769,470.9781,481.7776,26290136
2007-04-19 00:00:00.000,1361.9366,1383.5356,1310.3390,1310.3390,35264191
2005-01-13 00:00:00.000,391.7818,395.9816,389.9819,394.1817,1600774
2005-09-06 00:00:00.000,379.7823,380.3823,367.7829,368.9828,9047970
2005-06-15 00:00:00.000,380.9823,385.1821,371.3827,373.1826,7263208
2004-07-28 00:00:00.000,482.9775,489.5772,481.7776,485.9774,1567867
2006-10-10 00:00:00.000,521.3757,521.3757,521.3757,521.3757,0
2006-08-07 00:00:00.000,398.9814,406.7811,392.9817,393.5817,5402803
2007-02-08 00:00:00.000,1103.9486,1159.1461,1085.9495,1145.9467,64727854
2005-11-17 00:00:00.000,340.7841,341.9841,337.7843,340.7841,3379501
2004-09-15 00:00:00.000,485.3774,508.7763,481.7776,499.7767,10484871
2006-05-25 00:00:00.000,481.7820,494.9815,473.9823,491.9816,21102843
2005-06-30 00:00:00.000,372.5827,373.1826,355.1835,355.7834,11105586
2004-11-26 00:00:00.000,431.9799,434.3798,429.5800,430.7800,1737280
2007-10-11 00:00:00.000,2637.4042,2723.2272,2607.6963,2707.3829,15702791
2006-02-27 00:00:00.000,422.9803,425.9802,407.9810,409.1810,22834340
2005-04-26 00:00:00.000,346.1839,367.7829,341.9841,362.9831,14487460
2006-11-30 00:00:00.000,743.9654,760.7646,734.3658,758.9647,32717618
2007-06-27 00:00:00.000,2091.4385,2230.7357,2091.4385,2127.0880,75775141
2008-02-15 00:00:00.000,2427.4682,2427.4682,2331.7426,2380.5957,6990423
2009-12-25 00:00:00.000,2004.8704,2004.8704,2004.8704,2004.8704,0
2009-11-05 00:00:00.000,2185.7221,2192.6117,2140.0786,2157.3026,28931192
2006-05-26 00:00:00.000,494.9770,539.3749,493.7770,526.7755,70907528
2006-12-29 00:00:00.000,848.9605,880.7590,844.7607,868.1596,50242799
2009-10-09 00:00:00.000,1765.4572,1825.7411,1741.3436,1812.8231,25746333
2006-11-21 00:00:00.000,644.3700,709.7670,628.7707,709.7670,82009760
2007-12-06 00:00:00.000,2610.9972,2638.0644,2558.1831,2589.8715,12144228
2006-05-09 00:00:00.000,472.7823,509.9810,459.5828,503.3812,49556720
2007-11-15 00:00:00.000,2686.9175,2741.0519,2628.1618,2673.7139,16561797
2006-02-08 00:00:00.000,376.1825,378.5824,370.7827,377.9824,7653700
2005-04-01 00:00:00.000,311.9855,343.7840,307.1857,335.9844,7004655
2007-11-01 00:00:00.000,3110.0905,3233.5434,3103.4887,3116.0320,22331877
2007-09-11 00:00:00.000,2468.3991,2500.7477,2367.3921,2367.3921,19623064
2004-08-30 00:00:00.000,477.5778,486.5774,474.5779,483.5775,1389317
2007-12-11 00:00:00.000,2600.4344,2646.6467,2506.6893,2554.8822,27425217
2007-08-22 00:00:00.000,2498.7672,2612.9777,2484.2433,2547.6203,31534169
2007-04-20 00:00:00.000,1282.7403,1371.5362,1282.7403,1355.9369,22926799
2006-07-17 00:00:00.000,462.5785,462.5785,462.5785,462.5785,0
2004-09-16 00:00:00.000,504.5765,508.7763,496.7769,500.9767,6518916
2009-09-29 00:00:00.000,1679.3373,1716.3689,1662.1134,1700.0061,18796145
2007-10-12 00:00:00.000,2726.5280,2733.1298,2515.2716,2601.7547,18695556
2008-03-06 00:00:00.000,1948.1802,2066.3518,1936.2970,2000.3341,27566228
2005-08-22 00:00:00.000,359.3833,364.7830,356.9834,362.3831,4658779
2004-12-27 00:00:00.000,409.1810,409.1810,400.7813,404.9812,2700952
2005-09-07 00:00:00.000,368.3829,373.7826,365.3830,372.5827,8423887
2007-02-09 00:00:00.000,1150.1465,1151.9464,1096.7490,1103.3487,30926290
2006-02-28 00:00:00.000,407.9810,413.3808,397.7815,410.3809,18225604
2006-09-28 00:00:00.000,479.9777,481.1776,470.9781,476.9778,15572360
2009-11-16 00:00:00.000,2201.2237,2267.5360,2190.0281,2258.0628,33957536
2007-11-02 00:00:00.000,3050.0144,3160.9240,2970.7933,3003.1419,18146154
2006-11-22 00:00:00.000,712.1669,779.9637,704.3672,772.7640,67891371
2008-02-18 00:00:00.000,2419.5461,2432.7496,2377.9550,2408.9832,8387170
2006-07-18 00:00:00.000,462.5785,462.5785,462.5785,462.5785,0
2005-04-04 00:00:00.000,331.1846,334.7844,321.5850,325.1849,5368979
2006-09-18 00:00:00.000,461.9785,463.7784,453.5789,457.1787,11921680
2007-03-27 00:00:00.000,1139.9470,1145.9467,1124.9477,1139.3470,23566174
2009-07-10 00:00:00.000,1953.1985,1986.7852,1937.6969,1961.8105,29477415
2009-10-20 00:00:00.000,1911.8610,1937.6969,1895.4982,1928.2237,29899315
2006-12-01 00:00:00.000,759.5647,766.1643,742.7654,745.1653,23039510
2004-09-17 00:00:00.000,502.1766,512.9761,497.9768,511.1762,9413043
2007-12-12 00:00:00.000,2535.0769,2535.0769,2412.2841,2441.3319,33681263
2005-11-18 00:00:00.000,341.9841,348.5838,338.3843,346.7839,7559823
2006-08-08 00:00:00.000,395.9816,407.9810,395.9816,407.3810,6308664
2005-04-21 00:00:00.000,397.7815,397.7815,397.7815,397.7815,0
2006-05-11 00:00:00.000,494.9815,524.9804,488.3818,499.1814,45781795
2006-12-28 00:00:00.000,824.9616,869.9595,821.3618,841.1609,53476036
2009-09-21 00:00:00.000,1743.0660,1765.4572,1677.6149,1759.4288,41342071
2005-01-14 00:00:00.000,394.7816,395.9816,389.3819,389.9819,1604770
2009-09-16 00:00:00.000,1861.9114,1874.8294,1805.0723,1832.6307,28273293
2009-07-31 00:00:00.000,2254.6180,2254.6180,2254.6180,2254.6180,0
2007-10-15 00:00:00.000,2640.7051,2686.9175,2554.8822,2627.5016,21236449
2006-05-29 00:00:00.000,526.7755,526.7755,526.7755,526.7755,0
2005-04-05 00:00:00.000,325.1849,336.5843,323.9849,329.3847,4510296
